round,belief_entropy_mean,matched_cross_entropy,belief_argmax_accuracy,batch_log_likelihood,alpha_logged,prototype_step_m,prototype_update_norm,belief_change_norm
0,1.6094346530539414,3.423667562674467,0.2045977011494253,-0.6967953042077503,1.0,0,0.0,0.22437372886620788
1,1.6094309483365268,3.423667562674467,0.2057471264367816,-0.6967953042077503,0.6597539553864471,0,0.0,0.2245873337668476
2,1.6094296495762626,3.423667562674467,0.2057471264367816,-0.6898886268403855,0.5172818579717866,0,0.0,0.08958437489229132
3,1.609426824156154,3.423667562674467,0.2103448275862069,-0.6898886268403855,0.43527528164806206,0,0.0,0.1944778712658208
4,1.609423349454043,3.423667562674467,0.21149425287356322,-0.6967953042077503,0.3807307877431757,0,0.0,0.20954966549568507
5,1.609420728076807,3.423667562674467,0.21724137931034482,-0.6967953042077503,0.34127875184653655,0,0.0,0.14989928872031488
6,1.6094189859968762,4.0419139298625595,0.18160919540229886,-0.6967953042077503,0.3111294892118257,1,2.6896925212096976,0.11978982621928808
7,1.609417336225299,4.0419139298625595,0.18275862068965518,-0.16911689564926083,0.2871745887492588,1,0.0,0.0768809317912107
8,1.6094166101672474,4.0419139298625595,0.18275862068965518,-0.16911689564926083,0.2675805205867436,1,0.0,0.04876153636308142
9,1.6094134941025047,4.0419139298625595,0.18620689655172415,-1.8613285366449266,0.251188643150958,1,0.0,0.1175360947159517
10,1.6094126369884438,4.0419139298625595,0.18735632183908046,-0.16911689564926083,0.23722714866171576,1,0.0,0.07463708555341692
11,1.6094109549885947,4.0419139298625595,0.18735632183908046,-0.16911689564926083,0.22516000642010225,1,0.0,0.11307755144902226
12,1.6094038519542804,4.0419139298625595,0.1896551724137931,-0.16911689564926083,0.21460211045300662,1,0.0,0.2273380009166897
13,1.6094023816918492,3.4539981102060726,0.19080459770114944,-1.8613285366449266,0.20526891114486695,2,1.1256616689202361,0.0975260608291709
14,1.6094023678301044,3.4539981102060726,0.19080459770114944,-0.318508519246789,0.19694512927085184,2,0.0,0.043689812197264255
15,1.609401447866367,3.4539981102060726,0.19195402298850575,-1.2992519335304389,0.18946457081379978,2,0.0,0.07490028045212563
16,1.60940043952443,3.4539981102060726,0.19195402298850575,-0.318508519246789,0.1826966765645725,2,0.0,0.06234855979683396
17,1.6094002517082755,3.4539981102060726,0.19195402298850575,-1.2992519335304389,0.17653730684146873,2,0.0,0.024997404563176784
18,1.609399900147765,3.4539981102060726,0.19310344827586207,-1.2992519335304389,0.17090227321766677,2,0.0,0.052505770325348644
19,1.6093990230286581,3.4539981102060726,0.19310344827586207,-1.2992519335304389,0.16572270086699936,2,0.0,0.034861125377569385
20,1.6093989533058863,3.387860925935919,0.19310344827586207,-1.2992519335304389,0.16094164024930613,3,0.25540154029563417,0.04618497118593598
21,1.609399082484463,3.387860925935919,0.19655172413793104,-0.3652236915879491,0.15651154965461567,3,0.0,0.046034396833894486
22,1.6093989176266499,3.387860925935919,0.19655172413793104,-1.184597342173664,0.15239239637031693,3,0.0,0.03959527139228605
23,1.6093988793709892,3.387860925935919,0.19770114942528735,-0.36515747766381723,0.1485502048305003,3,0.0,0.018432916026099144
24,1.609398853390753,3.387860925935919,0.2,-1.184566579487542,0.1449559327355391,3,0.0,0.03746306540323527
25,1.609398716316332,3.387860925935919,0.2,-1.1844845586000952,0.1415845912056503,3,0.0,0.01900627561134155
26,1.6093986598842087,3.387860925935919,0.20114942528735633,-1.184566579487542,0.1384145488461686,3,0.0,0.025506601610859686
27,1.6093985725972781,3.3316943528007616,0.20344827586206896,-0.3651213527257225,0.13542697604569512,4,0.40114534731607804,0.02333934081585015
28,1.6093985194608986,3.3316943528007616,0.20344827586206896,-1.0154889502700386,0.1326053973592681,4,0.0,0.0070083716764495485
29,1.6093984466979756,3.3316943528007616,0.20344827586206896,-1.0154889502700386,0.12993532803053964,4,0.0,0.009341137692806756
30,1.6093983978072417,3.3316943528007616,0.20344827586206896,-0.449734875468654,0.12740397661775155,4,0.0,0.00799427647673251
31,1.609398373411095,3.3316943528007616,0.2045977011494253,-0.449734875468654,0.125,4,0.0,0.007222777852479684
32,1.6093983615718657,3.3316943528007616,0.20919540229885059,-1.0155535141079128,0.12271330022108154,4,0.0,0.010744413022337612
33,1.609398423085779,3.3316943528007616,0.2103448275862069,-0.449734875468654,0.12053485499943511,4,0.0,0.007394898686257145
34,1.6093983950651427,3.3267594835549956,0.21264367816091953,-0.4497338709346285,0.1184565755177503,5,0.15569395193861787,0.012490622519693045
35,1.6093983179166675,3.3267594835549956,0.2149425287356322,-0.9538796283240092,0.11647118646192989,5,0.0,0.010683754869893286
36,1.6093982477050568,3.3267594835549956,0.21724137931034482,-0.9538796283240092,0.11457212431821104,5,0.0,0.013828038000772869
37,1.609398239243908,3.3267594835549956,0.21839080459770116,-0.9538796283240092,0.11275345073989092,5,0.0,0.008642863653572752
38,1.609398330296452,3.3267594835549956,0.21839080459770116,-0.4865368527667658,0.11100977841979782,5,0.0,0.012128701130510733
39,1.6093983022879719,3.3267594835549956,0.21839080459770116,-0.4865303997071164,0.10933620739432781,5,0.0,0.004403574840567082
40,1.609398324701888,3.3267594835549956,0.21954022988505748,-0.4865303997071164,0.10772827009130774,5,0.0,0.009765969940440267
41,1.6093983148301143,3.3318881286858417,0.2206896551724138,-0.486535817836534,0.10618188374086235,6,0.1202020894575455,0.009762137991430248
42,1.6093982986092756,3.3318881286858417,0.2206896551724138,-0.9078360133349723,0.10469330901369864,6,0.0,0.008373379208181514
43,1.6093983155996145,3.3318881286858417,0.2218390804597701,-0.9078360133349723,0.10325911394829501,6,0.0,0.007870744845505123
44,1.6093983231179734,3.3318881286858417,0.22528735632183908,-0.9078369922086854,0.10187614238771993,6,0.0,0.007353301069591839
45,1.6093983184180898,3.3318881286858417,0.22758620689655173,-0.9078360133349723,0.10054148627613585,6,0.0,0.00813271771114693
46,1.6093983359141704,3.3318881286858417,0.22873563218390805,-0.9078360133349723,0.09925246127060626,6,0.0,0.009617482847946335
47,1.6093983316357674,3.3318881286858417,0.23103448275862068,-0.9078360133349723,0.09800658521038948,6,0.0,0.0048223760780689295
48,1.6093983420372453,3.3331687360920714,0.23218390804597702,-0.5165026187662892,0.09680155905721158,7,0.0029638414573013964,0.003796362438692552
49,1.609398347683989,3.3331687360920714,0.23218390804597702,-0.515912585998388,0.0956352499790037,7,0.0,0.0021893547975494754